attributeName	attributeDefinition	class	unit	dateTimeFormatString	missingValueCode	missingValueCodeExplanation
T1_PVRS_SIG	Test (1) P-value (Real-stats) Significance	categorical	NA	NA	-999	Missing value
T1_PVUSFS	Test (1) P-value (USFS)	numeric	dimensionless	NA	-999	Missing value
T1_PVUSFSSIG	Test (1) P-value (USFS) Significance	categorical	NA	NA	-999	Missing value
T2_CRITMM	Test (2) Criterion (mm)	numeric	millimeter	NA	-999	Missing value
T2_TAILS	Test (2) Tails	numeric	dimensionless	NA	-999	Missing value
T2_ALPHA	Test (2) Alpha	numeric	dimensionless	NA	-999	Missing value
T2_PVRS	Test (2) P-value (Real-stats)	numeric	dimensionless	NA	-999	Missing value
T2_PVRS_SIG	Test (2) P-value (Real-stats) Significance	categorical	NA	NA	-999	Missing value
T2_PVUSFS	Test (2) P-value (USFS)	numeric	dimensionless	NA	-999	Missing value
T2_PVUSFSSIG	Test (2) P-value (USFS) Significance	categorical	NA	NA	-999	Missing value
T3_CRITMM	Test (3) Criterion (mm)	numeric	millimeter	NA	-999	Missing value
T3_TAILS	Test (3) Tails	numeric	dimensionless	NA	-999	Missing value
T3_ALPHA	Test (3) Alpha	numeric	dimensionless	NA	-999	Missing value
T3_PVRS	Test (3) P-value (Real-stats)	numeric	dimensionless	NA	-999	Missing value
T3_PVRS_SIG	Test (3) P-value (Real-stats) Significance	categorical	NA	NA	-999	Missing value
T3_PVUSFS	Test (3) P-value (USFS)	numeric	dimensionless	NA	-999	Missing value
T3_PVUSFSSIG	Test (3) P-value (USFS) Significance	categorical	NA	NA	-999	Missing value
T4_CRITMM	Test (4) Criterion (mm)	numeric	millimeter	NA	-999	Missing value
T4_TAILS	Test (4) Tails	numeric	dimensionless	NA	-999	Missing value
T4_ALPHA	Test (4) Alpha	numeric	dimensionless	NA	-999	Missing value
T4_PVRS	Test (4) P-value (Real-stats)	numeric	dimensionless	NA	-999	Missing value
T4_PVRS_SIG	Test (4) P-value (Real-stats) Significance	categorical	NA	NA	-999	Missing value
T4_PVUSFS	Test (4) P-value (USFS)	numeric	dimensionless	NA	-999	Missing value
T4_PVUSFSSIG	Test (4) P-value (USFS) Significance	categorical	NA	NA	-999	Missing value
